Id,Target
5661665e-bacf-11e8-b2b8-ac1f6b6435d0,17 25
9e6fe8be-bad2-11e8-b2b8-ac1f6b6435d0,4
df533cce-bac7-11e8-b2b7-ac1f6b6435d0,17
7c1f771c-bac7-11e8-b2b7-ac1f6b6435d0,25
f8cd7738-bad0-11e8-b2b8-ac1f6b6435d0,25
39508fe6-bad3-11e8-b2b8-ac1f6b6435d0,0 16
a56d3f98-bacf-11e8-b2b8-ac1f6b6435d0,9 10
28601ba0-bac6-11e8-b2b7-ac1f6b6435d0,14
8617f44e-baca-11e8-b2b8-ac1f6b6435d0,0
1144d38e-bacb-11e8-b2b8-ac1f6b6435d0,21 16
201229ac-bad0-11e8-b2b8-ac1f6b6435d0,2
0f3274c0-bada-11e8-b2b9-ac1f6b6435d0,13
29414644-bad4-11e8-b2b8-ac1f6b6435d0,4 21 26
92c7e608-bad5-11e8-b2b9-ac1f6b6435d0,25
83509894-bad2-11e8-b2b8-ac1f6b6435d0,13
af2c5f2e-bac9-11e8-b2b8-ac1f6b6435d0,25
bf6c33d0-bad5-11e8-b2b9-ac1f6b6435d0,4
9da67d5c-bac9-11e8-b2b8-ac1f6b6435d0,14
cbfe766e-bace-11e8-b2b8-ac1f6b6435d0,14
c1dc11c4-bacd-11e8-b2b8-ac1f6b6435d0,0
8f257b9c-bacf-11e8-b2b8-ac1f6b6435d0,21
d69acc70-bac5-11e8-b2b7-ac1f6b6435d0,0
94205e64-baca-11e8-b2b8-ac1f6b6435d0,16
55eb4db6-baca-11e8-b2b8-ac1f6b6435d0,22 16 25
10e592a2-bac6-11e8-b2b7-ac1f6b6435d0,21 16 19 25
e7a05526-bad4-11e8-b2b8-ac1f6b6435d0,9 10
896007d6-bad9-11e8-b2b9-ac1f6b6435d0,14 16
111f3934-bad6-11e8-b2b9-ac1f6b6435d0,16 25
aec4415e-bad9-11e8-b2b9-ac1f6b6435d0,2 16
03f31e24-badb-11e8-b2b9-ac1f6b6435d0,16
f60586ac-bac7-11e8-b2b7-ac1f6b6435d0,7 17
fce301c8-bac9-11e8-b2b8-ac1f6b6435d0,5
10748996-baca-11e8-b2b8-ac1f6b6435d0,15 25
2367dd2c-bac6-11e8-b2b7-ac1f6b6435d0,21 11 16
9d2d08b2-bada-11e8-b2b9-ac1f6b6435d0,12
260a351a-bac7-11e8-b2b7-ac1f6b6435d0,17
54138f64-bad7-11e8-b2b9-ac1f6b6435d0,17 25
443b81cc-bac9-11e8-b2b8-ac1f6b6435d0,15
72c9bb82-bac7-11e8-b2b7-ac1f6b6435d0,4 21 17
be0cf5a8-bad3-11e8-b2b8-ac1f6b6435d0,16 23
01835f6c-bad3-11e8-b2b8-ac1f6b6435d0,4
74993d6e-bad8-11e8-b2b9-ac1f6b6435d0,16
84ca8928-bad2-11e8-b2b8-ac1f6b6435d0,17
8f8c19a6-bacf-11e8-b2b8-ac1f6b6435d0,0 25
107d6830-bac6-11e8-b2b7-ac1f6b6435d0,0 19 25
70f3e586-bacb-11e8-b2b8-ac1f6b6435d0,0 21
a7e9e53a-bad1-11e8-b2b8-ac1f6b6435d0,16 25
aa45019c-bad2-11e8-b2b8-ac1f6b6435d0,0 16
4509520a-bad3-11e8-b2b8-ac1f6b6435d0,1 2
ec087d1e-bacf-11e8-b2b8-ac1f6b6435d0,0 16 25
18d295a6-bad9-11e8-b2b9-ac1f6b6435d0,23
db77c3dc-bacb-11e8-b2b8-ac1f6b6435d0,17 19
a6c830fa-bad9-11e8-b2b9-ac1f6b6435d0,22
0457b426-baca-11e8-b2b8-ac1f6b6435d0,2
d79a1e12-bad1-11e8-b2b8-ac1f6b6435d0,16
7929949a-bad4-11e8-b2b8-ac1f6b6435d0,17 25
7d7565e2-bad9-11e8-b2b9-ac1f6b6435d0,0 16
d6a07ae2-bad1-11e8-b2b8-ac1f6b6435d0,5
82c1d5f6-bacc-11e8-b2b8-ac1f6b6435d0,0 14 18
bfdfc644-bac9-11e8-b2b8-ac1f6b6435d0,19
74bdbb12-bace-11e8-b2b8-ac1f6b6435d0,7 25
a4b77124-bad7-11e8-b2b9-ac1f6b6435d0,23
27ca9b0e-bace-11e8-b2b8-ac1f6b6435d0,12
9ded793a-bacb-11e8-b2b8-ac1f6b6435d0,2 4
77161884-bad6-11e8-b2b9-ac1f6b6435d0,16
17d8a71c-bacf-11e8-b2b8-ac1f6b6435d0,5
c3c67272-bad7-11e8-b2b9-ac1f6b6435d0,0
b52035ba-bad1-11e8-b2b8-ac1f6b6435d0,3
718ebf3e-bada-11e8-b2b9-ac1f6b6435d0,16 17 23
530bfbea-baca-11e8-b2b8-ac1f6b6435d0,14 17 23
c78652b6-bad6-11e8-b2b9-ac1f6b6435d0,0 25
8316d286-bad6-11e8-b2b9-ac1f6b6435d0,6 21
e1d58c82-bac6-11e8-b2b7-ac1f6b6435d0,0 16
1a15e75a-bad5-11e8-b2b8-ac1f6b6435d0,0 16 17
0f0ccc64-bad7-11e8-b2b9-ac1f6b6435d0,0 16 25
b642cefc-bad7-11e8-b2b9-ac1f6b6435d0,0 16 25
9f71c832-bacc-11e8-b2b8-ac1f6b6435d0,14 16
f665e29c-bad4-11e8-b2b8-ac1f6b6435d0,14 16
e75331f2-bad8-11e8-b2b9-ac1f6b6435d0,14 16
be034880-bad0-11e8-b2b8-ac1f6b6435d0,14 16 19
5d2711a6-bac9-11e8-b2b8-ac1f6b6435d0,14 16 25
89975d50-bad7-11e8-b2b9-ac1f6b6435d0,15 25
7fcba676-bad9-11e8-b2b9-ac1f6b6435d0,15 25
7729b27c-bacc-11e8-b2b8-ac1f6b6435d0,25 18 0
5661665e-bacf-11e8-b2b8-ac1f6b6435d0,25 17 0
b029f372-bad9-11e8-b2b9-ac1f6b6435d0,23 2
adc182fa-bad2-11e8-b2b8-ac1f6b6435d0,23 0 21
39508fe6-bad3-11e8-b2b8-ac1f6b6435d0,16 0
a56d3f98-bacf-11e8-b2b8-ac1f6b6435d0,9 10
3158d740-bad7-11e8-b2b9-ac1f6b6435d0,14 0
28601ba0-bac6-11e8-b2b7-ac1f6b6435d0,14
d48b2036-bacc-11e8-b2b8-ac1f6b6435d0,14
8617f44e-baca-11e8-b2b8-ac1f6b6435d0,0
1144d38e-bacb-11e8-b2b8-ac1f6b6435d0,21
d57ef6f6-bad2-11e8-b2b8-ac1f6b6435d0,7
fcd88d84-bad2-11e8-b2b8-ac1f6b6435d0,16 25 14
df8d2780-bac8-11e8-b2b8-ac1f6b6435d0,16 25 14
b5f922a4-bac6-11e8-b2b7-ac1f6b6435d0,25 6 2
201229ac-bad0-11e8-b2b8-ac1f6b6435d0,1 2
d0bb0bfe-bac9-11e8-b2b8-ac1f6b6435d0,0
0f3274c0-bada-11e8-b2b9-ac1f6b6435d0,12 13
63ed01a4-bad7-11e8-b2b9-ac1f6b6435d0,16 14
43b122d6-bad6-11e8-b2b9-ac1f6b6435d0,12 25 0
29414644-bad4-11e8-b2b8-ac1f6b6435d0,26 4 2 21
63d95450-bad3-11e8-b2b8-ac1f6b6435d0,13 21
4e10aecc-bacc-11e8-b2b8-ac1f6b6435d0,25 0
72a6fbf8-bad4-11e8-b2b8-ac1f6b6435d0,16 25 14
7ea55010-bac7-11e8-b2b7-ac1f6b6435d0,22 0 21
92c7e608-bad5-11e8-b2b9-ac1f6b6435d0,25
f5c2e1da-bad1-11e8-b2b8-ac1f6b6435d0,25 6 14 2
83509894-bad2-11e8-b2b8-ac1f6b6435d0,13
7d26e95c-bac6-11e8-b2b7-ac1f6b6435d0,13
1ebc1ad0-bac7-11e8-b2b7-ac1f6b6435d0,13
9a1c1804-bad3-11e8-b2b8-ac1f6b6435d0,25 21
11107ebc-bac7-11e8-b2b7-ac1f6b6435d0,25 14
7c1f771c-bac7-11e8-b2b7-ac1f6b6435d0,25 14
af2c5f2e-bac9-11e8-b2b8-ac1f6b6435d0,25 14
1f8193c0-baca-11e8-b2b8-ac1f6b6435d0,22 2
bf6c33d0-bad5-11e8-b2b9-ac1f6b6435d0,4 21
429edd76-bada-11e8-b2b9-ac1f6b6435d0,4 21
e3a52ae0-bada-11e8-b2b9-ac1f6b6435d0,2
12dea42a-bacd-11e8-b2b8-ac1f6b6435d0,16 18 17 0
c02bb81c-bac7-11e8-b2b7-ac1f6b6435d0,16 18 17 0
b43493dc-bac5-11e8-b2b7-ac1f6b6435d0,11 2
f665e29c-bad4-11e8-b2b8-ac1f6b6435d0,16 14
2e2f56fa-bacf-11e8-b2b8-ac1f6b6435d0,19 0
3323fc06-bad4-11e8-b2b8-ac1f6b6435d0,19 0
bee1beac-bac7-11e8-b2b7-ac1f6b6435d0,19 0
93222916-bac5-11e8-b2b7-ac1f6b6435d0,12 25 21
9da67d5c-bac9-11e8-b2b8-ac1f6b6435d0,14 0
cbfe766e-bace-11e8-b2b8-ac1f6b6435d0,14 0
e7f56384-bad1-11e8-b2b8-ac1f6b6435d0,5 1
95863be8-baca-11e8-b2b8-ac1f6b6435d0,25 1
d738dcea-bad8-11e8-b2b9-ac1f6b6435d0,25 1
c1dc11c4-bacd-11e8-b2b8-ac1f6b6435d0,0
c10a6ba0-bac9-11e8-b2b8-ac1f6b6435d0,23
9e6fe8be-bad2-11e8-b2b8-ac1f6b6435d0,4
76ab092c-bac7-11e8-b2b7-ac1f6b6435d0,6
8f257b9c-bacf-11e8-b2b8-ac1f6b6435d0,21
d69acc70-bac5-11e8-b2b7-ac1f6b6435d0,0
6102912e-bad8-11e8-b2b9-ac1f6b6435d0,23
930451c4-bacb-11e8-b2b8-ac1f6b6435d0,13 21
e2c8f934-bad1-11e8-b2b8-ac1f6b6435d0,25 14
e2c8f934-bad1-11e8-b2b8-ac1f6b6435d0,25 14
0ee3dcd2-bad2-11e8-b2b8-ac1f6b6435d0,14
65fe9d4e-bad3-11e8-b2b8-ac1f6b6435d0,14
55eb4db6-baca-11e8-b2b8-ac1f6b6435d0,25
10e592a2-bac6-11e8-b2b7-ac1f6b6435d0,19 16 25 21
7c0a25b4-bac8-11e8-b2b8-ac1f6b6435d0,7
7b6021fc-baca-11e8-b2b8-ac1f6b6435d0,1 4
e7a05526-bad4-11e8-b2b8-ac1f6b6435d0,9 10
2327a292-bac7-11e8-b2b7-ac1f6b6435d0,16
896007d6-bad9-11e8-b2b9-ac1f6b6435d0,16 14 17
adfa9e8e-bac6-11e8-b2b7-ac1f6b6435d0,25 5 0
f29aefca-bac7-11e8-b2b7-ac1f6b6435d0,1
29116e84-bace-11e8-b2b8-ac1f6b6435d0,1
1d1e079c-badb-11e8-b2b9-ac1f6b6435d0,2
111f3934-bad6-11e8-b2b9-ac1f6b6435d0,25
5135b312-bad2-11e8-b2b8-ac1f6b6435d0,25 7
4883f35c-bac6-11e8-b2b7-ac1f6b6435d0,4
42ed5d28-bad7-11e8-b2b9-ac1f6b6435d0,4
dbb37228-bad1-11e8-b2b8-ac1f6b6435d0,4
fb19471e-bad6-11e8-b2b9-ac1f6b6435d0,27
dfd49804-bad7-11e8-b2b9-ac1f6b6435d0,27
9f359f8e-bada-11e8-b2b9-ac1f6b6435d0,25
79970da6-bac8-11e8-b2b8-ac1f6b6435d0,2
aec4415e-bad9-11e8-b2b9-ac1f6b6435d0,2
db355036-bacd-11e8-b2b8-ac1f6b6435d0,7 21
b5ecaa48-baca-11e8-b2b8-ac1f6b6435d0,7 1 0
b9a882d6-bacc-11e8-b2b8-ac1f6b6435d0,16 14
03f31e24-badb-11e8-b2b9-ac1f6b6435d0,16 25
f60586ac-bac7-11e8-b2b7-ac1f6b6435d0,7 17
a9211684-bad7-11e8-b2b9-ac1f6b6435d0,0
fce301c8-bac9-11e8-b2b8-ac1f6b6435d0,25 6 5
1189c246-bada-11e8-b2b9-ac1f6b6435d0,12
7fcba676-bad9-11e8-b2b9-ac1f6b6435d0,25 15
89975d50-bad7-11e8-b2b9-ac1f6b6435d0,25 15
10748996-baca-11e8-b2b8-ac1f6b6435d0,25 15
2367dd2c-bac6-11e8-b2b7-ac1f6b6435d0,16 11 21
b15e17be-bac5-11e8-b2b7-ac1f6b6435d0,27
4e9ba202-bad6-11e8-b2b9-ac1f6b6435d0,7 5 0
2b884a5c-bace-11e8-b2b8-ac1f6b6435d0,12 22 21
9f71c832-bacc-11e8-b2b8-ac1f6b6435d0,14
9d2d08b2-bada-11e8-b2b9-ac1f6b6435d0,12 2
bf4175b4-bac6-11e8-b2b7-ac1f6b6435d0,4 21
78379daa-bac7-11e8-b2b7-ac1f6b6435d0,0
d7935892-bad7-11e8-b2b9-ac1f6b6435d0,12
65216b84-bac6-11e8-b2b7-ac1f6b6435d0,2
df533cce-bac7-11e8-b2b7-ac1f6b6435d0,18 17
5ff55b5e-bad3-11e8-b2b8-ac1f6b6435d0,23
8dd19ca8-bacf-11e8-b2b8-ac1f6b6435d0,0
18452b34-bada-11e8-b2b9-ac1f6b6435d0,1 0
e3279d4c-bad4-11e8-b2b8-ac1f6b6435d0,13
ae9a3b7a-bacf-11e8-b2b8-ac1f6b6435d0,13
94ca8c2c-bad9-11e8-b2b9-ac1f6b6435d0,25 14
0c0fe9fe-bacf-11e8-b2b8-ac1f6b6435d0,23
858112e4-bad5-11e8-b2b9-ac1f6b6435d0,12 25
260a351a-bac7-11e8-b2b7-ac1f6b6435d0,25 14 17
f8cd7738-bad0-11e8-b2b8-ac1f6b6435d0,25
86926bc4-bad0-11e8-b2b8-ac1f6b6435d0,2
5785ff2c-baca-11e8-b2b8-ac1f6b6435d0,22 0 21
754372de-bad8-11e8-b2b9-ac1f6b6435d0,22 0 21
54138f64-bad7-11e8-b2b9-ac1f6b6435d0,25 17
443b81cc-bac9-11e8-b2b8-ac1f6b6435d0,25 15
72c9bb82-bac7-11e8-b2b7-ac1f6b6435d0,17 4 21
9513c7b8-bad2-11e8-b2b8-ac1f6b6435d0,25 13
86c164e6-bac7-11e8-b2b7-ac1f6b6435d0,23 27
076d1eb6-bad0-11e8-b2b8-ac1f6b6435d0,25 0 21
be0cf5a8-bad3-11e8-b2b8-ac1f6b6435d0,23
88b38a80-bac8-11e8-b2b8-ac1f6b6435d0,16 2
01835f6c-bad3-11e8-b2b8-ac1f6b6435d0,4
227f6306-bad2-11e8-b2b8-ac1f6b6435d0,25 0
74993d6e-bad8-11e8-b2b9-ac1f6b6435d0,16
cc7eacac-bacf-11e8-b2b8-ac1f6b6435d0,22 0
39d745ba-bacc-11e8-b2b8-ac1f6b6435d0,22 0
43357408-bad9-11e8-b2b9-ac1f6b6435d0,25 17
d48d9bee-bad2-11e8-b2b8-ac1f6b6435d0,25
5cdf6ad6-bad8-11e8-b2b9-ac1f6b6435d0,5 0
84ca8928-bad2-11e8-b2b8-ac1f6b6435d0,14 17
8f8c19a6-bacf-11e8-b2b8-ac1f6b6435d0,0
b54e8446-bacd-11e8-b2b8-ac1f6b6435d0,25 13
b37d19de-bac8-11e8-b2b8-ac1f6b6435d0,7
107d6830-bac6-11e8-b2b7-ac1f6b6435d0,19 0
d8c2d794-bacb-11e8-b2b8-ac1f6b6435d0,4
01c878b4-bac8-11e8-b2b7-ac1f6b6435d0,4
10d4730a-bada-11e8-b2b9-ac1f6b6435d0,25 0
74d557e4-bad4-11e8-b2b8-ac1f6b6435d0,25 0
70f3e586-bacb-11e8-b2b8-ac1f6b6435d0,0 21
a7e9e53a-bad1-11e8-b2b8-ac1f6b6435d0,16 25
e6e2ce5c-baca-11e8-b2b8-ac1f6b6435d0,25
edb5b41e-bad0-11e8-b2b8-ac1f6b6435d0,16 0
aa45019c-bad2-11e8-b2b8-ac1f6b6435d0,16 0
112a7cf4-badb-11e8-b2b9-ac1f6b6435d0,25
1d3ea824-bace-11e8-b2b8-ac1f6b6435d0,0
4509520a-bad3-11e8-b2b8-ac1f6b6435d0,1 2
e75331f2-bad8-11e8-b2b9-ac1f6b6435d0,16 14
64ce23b0-bad1-11e8-b2b8-ac1f6b6435d0,25
6a322caa-bad3-11e8-b2b8-ac1f6b6435d0,5
f3f555c4-baca-11e8-b2b8-ac1f6b6435d0,25 6 7
b32dd958-bad9-11e8-b2b9-ac1f6b6435d0,0
f6b06252-bad6-11e8-b2b9-ac1f6b6435d0,16 25 0
ec087d1e-bacf-11e8-b2b8-ac1f6b6435d0,16 25 0
acffd8c0-bad3-11e8-b2b8-ac1f6b6435d0,1
e0f9483a-bacb-11e8-b2b8-ac1f6b6435d0,7 0
588b7904-bacc-11e8-b2b8-ac1f6b6435d0,22 7
1d343e64-bad5-11e8-b2b8-ac1f6b6435d0,23 21
5cf25ab2-bacc-11e8-b2b8-ac1f6b6435d0,7 0
18d295a6-bad9-11e8-b2b9-ac1f6b6435d0,23
db77c3dc-bacb-11e8-b2b8-ac1f6b6435d0,19 17
a8d73536-bad8-11e8-b2b9-ac1f6b6435d0,23 0
1bcde1d2-bac7-11e8-b2b7-ac1f6b6435d0,27
b61292c4-bac7-11e8-b2b7-ac1f6b6435d0,22 25 0
fc6271b2-bad7-11e8-b2b9-ac1f6b6435d0,12
7b6f776e-bad5-11e8-b2b9-ac1f6b6435d0,24 5
ceefdbbc-bacc-11e8-b2b8-ac1f6b6435d0,13 4
a6c830fa-bad9-11e8-b2b9-ac1f6b6435d0,22
b38c1168-bac9-11e8-b2b8-ac1f6b6435d0,1 2
24235d90-bac6-11e8-b2b7-ac1f6b6435d0,2
29d1d616-bacd-11e8-b2b8-ac1f6b6435d0,19 11
69cbf89a-bace-11e8-b2b8-ac1f6b6435d0,16 25 0
0457b426-baca-11e8-b2b8-ac1f6b6435d0,2
ef33e1fe-bad9-11e8-b2b9-ac1f6b6435d0,2
9db19f9c-bac5-11e8-b2b7-ac1f6b6435d0,2
5d2711a6-bac9-11e8-b2b8-ac1f6b6435d0,16 25 14
59604078-bad9-11e8-b2b9-ac1f6b6435d0,16
67e27d1e-bad9-11e8-b2b9-ac1f6b6435d0,7
3de763f8-bad9-11e8-b2b9-ac1f6b6435d0,25 0
d79a1e12-bad1-11e8-b2b8-ac1f6b6435d0,16
84c046b4-bad4-11e8-b2b8-ac1f6b6435d0,16 14
ade4e8ca-bad3-11e8-b2b8-ac1f6b6435d0,23 5
f8f6566a-bac8-11e8-b2b8-ac1f6b6435d0,16 1 0
cf3ce352-bad7-11e8-b2b9-ac1f6b6435d0,0
90629298-bac9-11e8-b2b8-ac1f6b6435d0,25 11
9bd51af2-bad2-11e8-b2b8-ac1f6b6435d0,22 7 0
95f47824-bad9-11e8-b2b9-ac1f6b6435d0,22 7 0
89b31fae-bad2-11e8-b2b8-ac1f6b6435d0,16 0
b9acf08a-bac9-11e8-b2b8-ac1f6b6435d0,16 0
e6e8f9c4-bacc-11e8-b2b8-ac1f6b6435d0,25
0b651912-bad3-11e8-b2b8-ac1f6b6435d0,25
7929949a-bad4-11e8-b2b8-ac1f6b6435d0,25 17
2fcec2b0-bac6-11e8-b2b7-ac1f6b6435d0,25 18
4d3576d4-bac9-11e8-b2b8-ac1f6b6435d0,25 0 21
801e6584-bad2-11e8-b2b8-ac1f6b6435d0,22 3
32647078-bad6-11e8-b2b9-ac1f6b6435d0,25 0
e1d58c82-bac6-11e8-b2b7-ac1f6b6435d0,16 0
7d7565e2-bad9-11e8-b2b9-ac1f6b6435d0,16 0
ea22896e-bad3-11e8-b2b8-ac1f6b6435d0,14
a7c81e1e-bad1-11e8-b2b8-ac1f6b6435d0,25 18
04eef62c-bad6-11e8-b2b9-ac1f6b6435d0,12 25 0
f3fcd464-bad6-11e8-b2b9-ac1f6b6435d0,7 4
d6a07ae2-bad1-11e8-b2b8-ac1f6b6435d0,5
82c1d5f6-bacc-11e8-b2b8-ac1f6b6435d0,25 18 14
0a96bf2c-bad3-11e8-b2b8-ac1f6b6435d0,23 4
c5f866e4-bad3-11e8-b2b8-ac1f6b6435d0,25 0 21
8926c25a-baca-11e8-b2b8-ac1f6b6435d0,19
08d14072-bad3-11e8-b2b8-ac1f6b6435d0,25 20
fc66d9ca-bacb-11e8-b2b8-ac1f6b6435d0,25 20
b478cc78-bad4-11e8-b2b8-ac1f6b6435d0,16 0
bfdfc644-bac9-11e8-b2b8-ac1f6b6435d0,19
c5adbccc-bac7-11e8-b2b7-ac1f6b6435d0,2 21
74bdbb12-bace-11e8-b2b8-ac1f6b6435d0,25 7
5be8cbfc-bad0-11e8-b2b8-ac1f6b6435d0,0
6e147bc4-bac5-11e8-b2b7-ac1f6b6435d0,5
1a15e75a-bad5-11e8-b2b8-ac1f6b6435d0,16 14 17 0
d7478dae-bacd-11e8-b2b8-ac1f6b6435d0,25 1
8ab0ea40-bac7-11e8-b2b7-ac1f6b6435d0,25
a4b77124-bad7-11e8-b2b9-ac1f6b6435d0,23
58148166-bacf-11e8-b2b8-ac1f6b6435d0,16 14
9edb2498-bad8-11e8-b2b9-ac1f6b6435d0,16
49ba5fae-bacb-11e8-b2b8-ac1f6b6435d0,12 0
27ca9b0e-bace-11e8-b2b8-ac1f6b6435d0,12
25e1c970-bac9-11e8-b2b8-ac1f6b6435d0,12 25 0
1f97ea4a-bad3-11e8-b2b8-ac1f6b6435d0,0
9ded793a-bacb-11e8-b2b8-ac1f6b6435d0,25 4
628d6c5c-bad9-11e8-b2b9-ac1f6b6435d0,25 6
e7413d12-bad3-11e8-b2b8-ac1f6b6435d0,19 25 0
77161884-bad6-11e8-b2b9-ac1f6b6435d0,7
be034880-bad0-11e8-b2b8-ac1f6b6435d0,19 16 14
17d8a71c-bacf-11e8-b2b8-ac1f6b6435d0,5
2ea48066-bad3-11e8-b2b8-ac1f6b6435d0,12 25 13
ff10925c-baca-11e8-b2b8-ac1f6b6435d0,2
b642cefc-bad7-11e8-b2b9-ac1f6b6435d0,16 25 0
0f0ccc64-bad7-11e8-b2b9-ac1f6b6435d0,16 25 0
c3c67272-bad7-11e8-b2b9-ac1f6b6435d0,0
869a7f8c-bac9-11e8-b2b8-ac1f6b6435d0,5 0
98723c1c-bad9-11e8-b2b9-ac1f6b6435d0,25 0 21
3a53ecca-bad4-11e8-b2b8-ac1f6b6435d0,22 0
da5b852e-bacb-11e8-b2b8-ac1f6b6435d0,2
b52035ba-bad1-11e8-b2b8-ac1f6b6435d0,3
dbdcd95c-bac6-11e8-b2b7-ac1f6b6435d0,5
718ebf3e-bada-11e8-b2b9-ac1f6b6435d0,16 14 23 17
b7ae02d8-bac9-11e8-b2b8-ac1f6b6435d0,16 14 23 17
e8bae166-bad8-11e8-b2b9-ac1f6b6435d0,25 17 2
530bfbea-baca-11e8-b2b8-ac1f6b6435d0,14 23 17
c5deab72-bad9-11e8-b2b9-ac1f6b6435d0,25 0 21
9eafcf6a-bacd-11e8-b2b8-ac1f6b6435d0,25 0 21
c78652b6-bad6-11e8-b2b9-ac1f6b6435d0,25 0 21
c86b476c-bac8-11e8-b2b8-ac1f6b6435d0,22 23
ba6febf2-bad4-11e8-b2b8-ac1f6b6435d0,16 25
8316d286-bad6-11e8-b2b9-ac1f6b6435d0,25 6 21
df533cce-bac7-11e8-b2b7-ac1f6b6435d0,18 17
2a79281c-bad2-11e8-b2b8-ac1f6b6435d0,12 25 3
